5.516967232151884586e+06,8.035313137371441117e+05,6.006298299580183811e+05,6.355702574772423133e+06,5.208047694780115038e+06,1.507648382486878894e+06,6.046537833111921791e+05,7.178129229348929366e+05,1.164082684050067794e+06,1.041755735509901075e+06,2.593714640690654144e+07,6.921247515028111637e+07,2.081662053958347440e+07,4.304412059618318081e+07,3.038799336150287651e+06,2.566953188267494086e+06,1.612671064413462067e+06,9.855034057120140642e+05,7.473243672299917089e+05,2.787254262621863745e+05,6.576366202703402378e+05,9.306791815399320796e+06,1.121281266489777248e+06,2.344525256778634503e+04
8.945807976986372471e+07,3.868944287602513097e+06,3.010655410608908162e+06,6.061063367549980059e+06,8.057073747689643875e+06,2.301881774685875326e+07,4.205570877889799327e+07,2.779276087007741630e+07,2.108703771858556569e+07,4.943738909250634909e+07,1.132179703556791507e+07,5.978195605236878395e+08,4.058574596965699643e+07,1.504888909774787165e+07,1.639079650390823931e+07,2.822117000687187538e+07,3.829415585968545824e+07,4.833316141595959663e+07,3.077697694569355994e+07,2.787274137174203992e+06,7.406064141127789393e+06,2.284468939883803250e+05,4.433922522591419693e+04,2.360430581263400614e+06
4.725056683135363855e+05,5.192082203847077908e+05,5.349789709443200263e+04,4.601118063401703257e+05,1.660751889458907070e+06,5.969996085646775551e+06,3.654390354070645408e+05,1.735631500644052867e+05,1.799616494855067227e+06,9.790316425192547031e+05,2.688314960950499400e+06,7.666340149814642034e+06,1.214179311448380649e+08,1.441940792501471564e+07,6.005043119503933936e+06,6.497666484073055908e+06,1.042648669853297807e+07,1.637537934772687592e+07,1.376363044281199761e+07,2.323443174405139871e+06,3.820390612920490676e+05,1.345632456661001313e+06,3.616610384505696857e+03,1.026922315767801410e+04
2.444084006077890226e+05,5.434378821433043107e+06,1.398273694637316279e+06,1.214315650340911001e+06,1.590168003407834098e+06,5.094996373996154871e+05,2.719033105883920798e+05,2.150964880996698630e+05,2.959511632211600896e+06,1.999012549923402816e+07,1.235703833765377785e+05,1.401768931332567148e+07,1.834064434905100614e+07,2.956488773989410400e+08,1.325675959687705636e+08,9.560596226119211316e+07,7.291489415585684776e+07,1.280270802963564545e+08,2.827648855060517043e+07,3.824933876290065236e+06,5.557571163816018030e+06,2.417176628656660614e+05,6.204369585797315813e+04,4.014841681291667919e+04
7.598646018748462666e+05,5.744684789949359372e+06,6.300017878905912949e+04,2.576432691145604476e+06,2.363054516708551906e+06,4.304590382857696153e+06,9.512677241587191820e+05,1.268709276386060286e+06,5.811473670905932784e+06,3.112092041076711845e+06,2.183565469289786124e+05,8.953874071950679645e+06,1.625996810194812901e+07,2.096154042495541507e+06,5.829918725903791934e+07,3.486998087826488912e+07,1.989701728402674943e+07,2.192224793686495721e+07,1.190361829756893776e+07,2.621275242432711180e+06,2.213234797519541346e+06,1.977123750728456653e+05,1.899285542736126808e+04,5.859281736967494944e+05
9.678208504154996946e+06,7.563359073579544201e+06,4.029872922255887650e+06,5.337726067872439511e+06,6.235831450523689389e+06,3.021674975845485926e+06,2.627214622192857787e+06,1.473802614139575046e+06,2.370863097178956494e+06,4.206356930219764821e+06,2.421104717664386611e+06,1.233789559634669125e+07,1.740771277707150951e+07,1.792638990461594239e+07,1.479084575391830131e+07,1.904260326199342608e+08,4.576759988339379430e+07,2.557577498503859341e+07,2.356746962797012553e+07,3.679048966260310728e+06,2.078015332501155557e+06,2.286559567861747462e+06,9.008038999444611545e+04,1.795165376080553397e+05
3.003471354990407359e+06,3.438587675099181361e+05,2.894187388595710217e+04,7.972483798899609828e+05,9.174955927096739179e+05,3.382537934288253309e+05,1.397309346393257438e+05,2.076485126854136470e+05,1.896647363837994635e+05,2.156836196241740836e+05,3.268522971746144322e+04,7.332284720923090354e+05,2.173281062361727469e+06,2.767880570577579201e+05,5.886798474713144824e+05,2.072689359861294180e+07,2.750504998812118173e+08,1.511718999886569101e+06,3.487569988941280171e+05,3.574610925529012457e+05,2.147419919925858267e+06,4.530822493577765272e+04,7.200255034229990088e+03,7.309008303587737828e+03
2.057584675605776429e+05,9.404738009674130008e+05,1.479166783800211851e+05,6.621224678681102814e+05,8.468370332689908100e+05,7.683448167420885293e+05,2.907222210755808046e+05,1.873827809246236866e+05,2.686287731976557407e+05,1.732827155294836266e+06,1.183096472219598072e+05,2.137369121183285490e+06,1.476227720242860727e+06,8.391058647155651124e+05,1.103629821578894276e+06,4.440774817447140813e+07,3.161599219759545103e+07,1.009075390836976767e+08,4.791237479573319107e+07,4.914057279289080761e+06,1.751655949870107695e+06,3.387819527556347847e+07,4.267822550826285442e+04,4.329755284382642276e+04
3.015484436850917991e+05,2.807476955945370137e+05,2.217891852105216094e+04,2.170108481333673262e+04,6.264514233349089045e+04,7.689148903400152922e+05,1.042996452773206111e+05,1.156464437455651496e+05,9.994365457018066081e+04,2.321954435669581406e+06,6.992200322176162445e+04,1.991317395703326911e+06,5.767430581630379893e+05,6.530799238442094065e+05,6.654515292351001408e+05,4.098594107379861176e+07,1.689066819776688889e+07,3.970553929759627581e+07,4.966467812810725570e+08,1.546441808537238091e+07,1.371143020997454412e+06,1.049797996641522739e+06,2.513694025680104460e+04,2.320396882473142978e+04
4.063910985480063391e+04,6.313212911149269348e+04,1.188177193324102554e+06,1.302095572561557638e+05,3.199809102237393963e+05,3.271598210822606925e+05,2.438782710059876263e+04,1.804206458806127484e+05,1.423344634528622555e+04,1.331729131938609644e+05,6.046698328827621881e+05,7.144626701420047320e+05,6.678604688700842671e+05,3.499271868568589562e+05,1.507780176016712794e+05,6.773488062915338203e+06,6.474995768625049852e+06,4.387092984319235198e+06,5.636836697224137373e+06,1.350041040952874161e+07,4.320425682648889488e+05,1.385629764703853428e+07,8.596924248469539452e+04,5.662326319528374734e+04
1.626511763732290710e+05,4.019715401914427057e+05,1.912531784600518877e+05,2.241926242919152428e+05,1.795429716720533324e+05,7.554820838894298067e+05,2.424977523439216311e+05,1.189348006124920212e+06,2.206135649110915256e+05,1.185201005634470098e+07,3.296764017885236535e+05,4.184289325912524946e+06,3.084637672056549229e+06,5.187784521434504539e+07,6.343094423565450124e+06,1.500844617036571261e+06,1.160771045304054860e+06,7.549707029800046002e+05,1.024430113519118400e+06,1.179861827049253625e+05,8.199778225074559450e+06,2.582373926132429857e+06,8.727105138333314972e+04,4.377920121092854242e+04
9.850809354005608708e+06,8.011033092574260198e+06,2.808875553227001335e+06,9.453628587396074086e+06,5.458713096080778167e+06,9.850344524074325338e+06,6.556517775742729194e+06,2.930208564356148709e+06,4.427919105054679327e+06,6.888982156613692641e+06,5.511028122853733599e+06,5.330105733973823488e+07,3.243049210856895521e+07,5.191287400719663501e+07,1.842434569437614456e+07,1.207780979182208888e+07,6.901088774060275406e+06,6.745056424342844635e+06,8.672025778217606246e+06,1.064890451143775368e+06,1.592640117577346973e+06,1.584136191839120090e+08,1.215990121988562401e+06,3.202173235275472980e+06
1.562407355191286770e+05,2.858329289777353551e+04,2.857267991447706299e+04,5.522855694666530326e+03,8.465131983106494590e+04,5.412094257938767551e+05,9.226807060031384754e+04,1.039254099174698931e+05,2.524316952528807451e+04,4.300114873578089173e+05,5.318477884272621013e+05,2.355905318474629428e+06,2.187941982246358821e+05,2.844980075625823229e+05,3.814926176719162613e+05,9.533250185075474437e+05,2.067345516809506807e+05,2.012126186721806007e+05,1.111132129119167366e+05,9.926988450246344655e+03,2.905560990929622203e+05,1.546017535387214273e+06,6.872823486574964598e+06,3.000202579300989214e+02
3.281955460588842834e+04,5.090332840377099637e+04,8.034195109965634765e+04,3.626165464298510051e+04,6.714167866754293209e+04,1.480196576705371961e+06,1.085736271824892756e+05,1.476947068005289766e+05,1.048532294684558874e+05,3.007264359610884567e+05,1.062645738027511834e+05,7.884150558782946318e+05,4.871673671741603175e+05,3.539266866345171002e+05,1.233300263935696712e+05,3.384846219901093282e+05,2.251713268292808498e+05,2.777244639218384400e+05,3.114621951576063875e+05,5.087766840961172420e+04,1.215783473807284317e+05,8.030646836390794488e+05,1.713001546126423636e+04,1.242913977986959973e+06
